track_id,track_name,artist_id,artist_name,duration,release_date,popularity,danceability,loudness,tempo
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,6QMABvTzixnxzsLYyhqRxI,Majestic,186209,2/26/2021,88,0.758,-2.926,128.04
3B3liqiehGWdA93nP5R2PQ,In the End,5vGy6auivb3qywR2zZQvU8,Highup,169756,5/28/2021,35,0.724,-5.271,122.994
7HiL5RWBUnw5FPpCP1U3IP,Stand by Me,1Ecl9uVEThgbEiJWaPwF7B,STEEL,158730,1/22/2021,46,0.767,-3.374,125.034
0QmQAR9VrO6vIGQY5zrmlA,Video Call,2lsJv6qUERUm02g6uaxRri,Jessica Hammond,189000,4/23/2021,30,0.577,-4.13,159.81
0FOgDf15wWIRI0xODKDPwn,Back Around,1mhqV3TKErQZb0mZDaR0Xo,Calmani & Grey,150115,5/21/2021,43,0.586,-9.664,123.062
6BqVnLIjG0oE3yxM3tjOJJ,Fuego,5UyRaawCsdiVrro0WWgIVB,Rak-Su,155555,4/23/2021,42,0.727,-8.716,108.04
2gQdHzKnMUz5wLVxa7pHYX,Tik Tok - Klaas Remix,1XmQF3YXcIjv9PhNN69v8s,Adam Bü,138000,2/11/2021,39,0.782,-6.263,124.004
3ctGtZG6Z4OED3syjHclkS,Whole Again,1PXVcJMUstiJ7sBwu7jEll,Woodii,226025,5/14/2021,27,0.516,-4.277,127.851
7AlmZTqI6GZgaEhtjYRsf7,Show Me You Care - Gordon & Doyle Remix,0q3QpDWFc2LKrLF9ur3iMM,Alex Megane,140444,5/21/2021,23,0.673,-2.898,135.029
50u2YsL2ZdQefpSzatRozF,Bongo Cha Cha Cha (Summer Beat),5N8lMhIyJ5Qtasb02tmK47,liquidfive,134820,5/14/2021,47,0.854,-2.993,127
0dliLDYGlkeWhF0teJZI1g,Dead Inside,69kaLOhCTqCneoqC59M0fL,Nick Le Funk,142268,5/14/2021,32,0.636,-6.6,97.108
2varkWfk5KpapfKtL70Rmv,Feels Like Falling,00EO3ANoojVxVuQ28pUVAT,Diys,151642,5/7/2021,33,0.62,-6.324,159.854
27hqGhhIfSc921IrbJfT9e,Seven Nation Army,756v6m3itc3cJJKe3GrIpM,KA!RO,180952,8/14/2020,43,0.886,-7.446,125.993
2LnroMaoG6PtWy6kDJ6Z1w,Tik Tik Tok (Rhythm of the Clock) - Original Mix,3pgWYjWRZCFgIfywQq9IhQ,Kid Alina,140454,3/12/2021,47,0.657,-5.983,131.983
5FEXPoPnzueFJQCPRIrC3c,Day 'N' Nite (nightmare),0fA0VVWsXO9YnASrzqfmYu,Kid Cudi,221266,9/15/2009,73,0.871,-6.25,137.996
5qAqeVgQqoH4ihLDERLTfu,Sun Come Up,3zapR5nlQJViW68imqxoeB,WhiteCapMusic,176129,4/9/2021,39,0.511,-5.901,124.003
4ZyHgTUA24dAs5dorjniUC,Wknd (Reloaded),4RPg75BaMIfyBb94V8HqCw,FSDW,162791,3/26/2021,33,0.797,-1.941,135.002
7tQlEJfffrG1YloQopSFeg,Topmodel,6W9GI0QPqUZkyhTxBMUAi5,Robaer,180937,3/12/2021,46,0.659,-3.139,128.062
2u3H3lx7hINvT8ejYPQYPa,Take Me Away - Klaas Remix,4Pw979OeQublQjHdnNb5Mk,Scotty,150468,5/7/2021,49,0.637,-6.288,127.967
2m9B4POUL1E92riUyq9N3I,Light You Up,0K3HwnyYaxoQO9hZCBLtOH,LANNÉ,123478,5/14/2021,61,0.639,-6.113,103.499
5Bjqy57iJJphZWHaIO1izX,Somebody To Love,7koJQAjVzXoUpH6pXrihXA,Bodybangers,167040,5/7/2021,49,0.738,-3.336,124.976
7rMaqebpZe0sCmbWGdPRQn,More,756v6m3itc3cJJKe3GrIpM,KA!RO,148241,2/19/2021,25,0.695,-6.087,122.952
6FCu1U5lG7BvUA3VvqeM6U,Meaning,28lJbkkC9gYG1KtL3DqVKF,FEL!X,138461,4/23/2021,57,0.838,-5.764,127.988
4NcW4k39BVv2KzqXzg7gYt,Heaven Is A Place On Earth,04m3oUGzjO3EJTQidFzTgM,Nora Van Elken,154615,2/5/2021,54,0.623,-3.957,122.854
06LoUR6wI4gDKdkJJuiQDq,Something to Lose,7tpKRI35zgwV44NnQGz7g9,Jon + Larsen,161904,4/23/2021,34,0.547,-5.977,121.994
36ThYve4nJ6KxozRZpjdar,I'm Losing Myself,09agIJMxCD2k87ys9Al0f0,VIZE,167812,5/7/2021,59,0.736,-4.097,128.029
0HzHUF33G1dPmd2eNULyfa,Faded Love,2NpPlwwDVYR5dIj0F31EcC,Leony,148345,1/15/2021,75,0.748,-3.852,132.101
6MRT1IDPLBF8EVLDdC8cqv,Dance Like Rihanna,4xcDVatLFh6qlcm41er3LV,Jerome,127844,4/9/2021,55,0.635,-5.265,130.976
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,7i9j813KFoSBMldGqlh2Z1,Riton,169153,1/15/2021,94,0.824,-3.424,122.98
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,7i9j813KFoSBMldGqlh2Z1,Riton,169153,1/15/2021,94,0.824,-3.424,122.98
0siYMEsGrzzzlWLXK5zJfS,BED,6DgP9otnZw5z6daOntINxp,Joel Corry,178087,2/26/2021,89,0.671,-4.593,123.989
1evWpIlEfSZnXtHtpILB6b,Calabria,0U3b0BjITtQHwjwBVtiGcO,DMNDS,128562,4/16/2021,76,0.729,-3.31,124.027
114y6mYBzuec5xUBUZ56lg,Gimme! Gimme! Gimme! (A Man After Midnight),2nwk9rtXu9sJ4sh8LLyDUE,Le Pedre,158571,2/19/2021,57,0.62,-7.819,125.936
0SyxZC4wlqAwf20cHE6Xon,Bulletproof,3K2zB87GZv1krx031en5VA,La Roux,162213,5/21/2021,58,0.752,-5.95,126.02
0O12SkQHX2Julh9utIosga,Sweet Child O' Mine,1lMjwB6Jj16Nf2U2xUQlO1,Melonia,177533,4/9/2021,49,0.764,-6.819,123.023
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),4sTQVOfp9vEMCemLw50sbu,Galantis,183725,5/20/2021,81,0.595,-4.878,124.111
7J4zszAZxAyowZp7gNUIUI,Bongo Cha Cha Cha,2nm38smINjms1LtczR0Cei,Goodboys,113127,5/21/2021,58,0.817,-5.703,126.006
2USlegnFJLrVLpoVfPimKB,Thunder,5ENS85nZShljwNgg4wFD7D,Gabry Ponte,160000,5/7/2021,67,0.67,-4.673,101.216
62hxFc3yOEyauOuuqbKqxt,Teenage Dirtbag,5b9mQI0YDMVf7zDrlxES5H,Honey Gee,160000,1/29/2021,50,0.617,-6.953,120.049
71JwAntcSeHOmtql81cn2M,In the Shadows,185m2EJWTIm36MdqguiU8T,Freischwimmer,154234,4/23/2021,53,0.614,-5.071,123.054
6w6uUyuBGsNo6klwHTxvlR,Elise - Bodybangers Mix,0goAkRbqjvGdCHsTN0ToOL,Martin van Lectro,183769,4/23/2021,40,0.65,-4.967,127.983
4RsJVNUbe2xkeZR9HywTRw,Faded,6d4AePmkVnbu2qIbT6vsem,HUTS,181440,4/9/2021,45,0.773,-7.932,125.06
58VgSGe9D9xz3BSvY9Gpua,Anytime,35pKZ36ma78w8aE467fRO9,Phil The Beat,148500,3/5/2021,69,0.809,-5.077,124.011
0FBpqY4oa7rxB2lT2Or3PR,Asteroids,2dZshj2g0klBLuEML2xkWg,Beachbag,178548,3/26/2021,43,0.813,-3.997,132.985
0wpEtERZ78hweuJCWD9eAE,Fire To Smoke,2tOS3f6iaWspDI0WUowsZI,Tiscore,163209,3/12/2021,51,0.745,-4.051,124.005
0wpEtERZ78hweuJCWD9eAE,Fire To Smoke,2tOS3f6iaWspDI0WUowsZI,Tiscore,163209,3/12/2021,51,0.745,-4.051,124.005
0WTmgS8NvUtHlVQMqfwE22,A Little Bit of Faith - le Shuuk Remix,4xgFgBZ7CRtgtHcziClOwQ,Moguai,189649,4/9/2021,57,0.423,-4.96,145.634
3iRZdjBlvloqObJqTj9x1z,Tainted Love,5dCHZZCETvtgvg88AYg13g,Perfect Pitch,153000,1/15/2021,51,0.725,-5.756,108.895
1E6VVToI1O0hpm8aHKfgfO,Cry for You,2ONoOunWxnWn1DikA6rjBM,Cuebrick,138214,12/18/2020,53,0.581,-6.379,126.112
3ZUGQQQdTteMWdPg2bvLsp,Your Love (9PM) - Tiësto Remix,7jZM5w05mGhw6wTB1okhD9,ATB,186531,3/26/2021,66,0.689,-3.258,128.013
4UQDcjoK8GIgYug9wdkk4D,A Neverending Dream - Radio Version,3rna58YvQevkoDZkvG8BCo,NaXwell,152109,3/5/2021,37,0.725,-3.277,127.963
64YWlxRWWouu3WfXEpkw3k,Neverland,0q3QpDWFc2LKrLF9ur3iMM,Alex Megane,149940,3/5/2021,28,0.748,-5.758,134.989
5Ieg3mbUX92AvINJ8h9Emq,I Candy,0uqlT7M0lAL931lCyQLkde,Blaikz,180000,5/14/2021,45,0.641,-8.716,123.96
3dUMQQzAJRIJVjuYWT6UGW,Blinding Lights,4Tjvp7fDrim8wlo9fDgqGx,Svniivan,134558,4/9/2021,49,0.575,-4.285,125.826
28PtGAs3AM2FrTyQMVSCGk,Samba de Janeiro - Radio Edit,2ds47hSr82tLZR2kS5aNdt,Marc Korn,146616,3/19/2021,35,0.653,-3.829,132.963
0gHQei8ZGhLVLa0kLwVFAK,You're the Voice - Radio,4g0bW7MGtjO54dTsUW6MHy,Hoxtones,182857,4/9/2021,32,0.617,-4.23,105.002
236irGwQHCBQnRJs2zgoib,Bloodstream,7ACEUD7UsmmXrnj4OLt8f9,twocolors,180619,3/12/2021,72,0.586,-5.962,120.971
57Zcl7oKKr29qHp38dzzWi,Echo,47BEc2RoW53owMyxacXWdV,Yves V,180560,1/22/2021,65,0.676,-7.41,128.256
7AxA87dIJ1FF4l1BQ98ZCZ,Somebody To Love,3OexsqL65OHjNt8oeFn0fN,Axel Black & White,141170,1/5/2021,71,0.52,-3.614,132.046
4AN9eutNtqfXFsKCBHiSOf,Fly With You,5f5mH9BDkeyXmDbzevu38d,Alfons,120896,2/26/2021,64,0.674,-4.569,108.691
3jg93qzapCOcTT9ODgEqAv,Call You Mine (feat. Nina Chuba),4gSsv9FQDyXx0GUkZYha7v,David Puentez,141312,4/23/2021,66,0.874,-6.175,119.959
6djDjm3FGt1G3NUTfbrhu6,Wonderful Days,7e1BNCygl2Gf7CX8LrByPv,Ummet Ozcan,167000,12/18/2020,64,0.341,-6.278,106.534
0YHL0wDP6b7ov6h0yEhorO,Rave Love,2rTo8KIkBTFjQS7VvaKYQ4,W&W,189000,10/23/2020,64,0.393,-4.935,160.057
4zMIFaMSp3p9f243YUgkAR,It's A Rainy Day 2021 - Radio Edit,1EjddlgoBT9qmrqLdPbCTx,Andrew Spencer,177333,3/26/2021,33,0.747,-5.818,135.046
6h84I8g2mhxgxL99JOGeBI,To France - Steve Modana Remix,78VRzO7r3mTOajbWPDEpv4,Micast,153822,2/12/2021,47,0.595,-3.195,102.769
2W6U50n6jNXgWihU2Ayg0h,Because the Night,7ecUintnJKHsDyZT1qOPYZ,SUD,157644,3/26/2021,52,0.709,-4.085,125.057
6A1CXveAYSTsfX9l86pEbd,Ayo Technology - Dimitri Vegas Edit,59d7SdvkSXhrqrPUKF7WYM,Dino Warriors,173956,1/1/2021,57,0.708,-5.594,127.979
0x5hyAXnhEnA4aHxmdbT8m,Friday Night Lights,7I2JG3CcPawkeQPE7uypHJ,HBz,175500,3/19/2021,55,0.687,-12.271,129.941
3OQLaJXfJTzCmxrbAFMZ5P,Astronaut In The Ocean,36LyT1cMYz3pXr4cvsfNw7,Shiko Nightcore,125294,3/19/2021,58,0.734,-9.171,143.84
3xHus2IjX9nCzzh7tjwdNP,Shine On - Bluckther Remix,0Ol3Jol2T3lZZVLNNzWPhj,R.I.O.,188571,3/26/2021,40,0.684,-3.373,125.954
1jtRC9Uzq8oSqN8rVGR4eZ,"Whenever, Wherever",5oaJTIJcH4ScbxjxvZviOp,BIMONTE,150857,11/26/2020,50,0.738,-4.947,104.985
6WfnaxiX2Xvfn98Y1oz2TW,Poison,1wNmJCRRNn8WpJrRSTKKqT,DJ Gollum,186234,4/30/2021,50,0.762,-3.806,127.996
0cBiKF1yvX5h9MjMnEUgKz,Don't Cha,5xUacP1mVGfiY7Zr9RskmS,Sean Finn,164153,3/5/2021,44,0.819,-6.142,123.957
4QLs4TwtXGWtTh1aeyNqwG,5 On It - 71 Digits Remix,7Bo6vpAmmhylCRWoHSBkcZ,Steff da Campo,151017,4/9/2021,60,0.714,-7.013,117.937
1kTlT3phtU2yqTJYT1x6hb,Fireworks (feat. Moss Kena & The Knocks),2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,199705,2/19/2021,77,0.751,-5.268,118.026
63bWXWGcWnRQvdS8bJWdkB,Love Again (feat. Alida),0NGAZxHanS9e0iNHpR8f2W,Alok,147401,2/5/2021,79,0.636,-4.321,127.225
6f3Slt0GbA2bPZlz0aIFXN,The Business,2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,164000,9/16/2020,93,0.798,-7.079,120.031
3CbqAQnT7oU23IvtcHO0k1,Through The Storm,1l2ekx5skC4gJH8djERwh1,Don Diablo,133090,5/7/2021,65,0.698,-6.397,109.903
62RtxFf9epYNWOUHJyvd0C,Young Like This,6PUFh0Oa8MkLlpkfovzKnC,Hr. Troels,160166,3/12/2021,52,0.58,-4.64,124.067
0mPZvXXQoBL7MN8zhFQbkf,Pum Pum,3gk0OYeLFWYupGFRHqLSR7,Showtek,177923,2/26/2021,52,0.852,-4.413,129.993
6l4aAgffkIQeIoGr5Ze52v,Hypnotized,5Y3LAQBJps65m6FDjYimC4,Felix Schorn,160000,12/4/2020,56,0.652,-5.604,126.112
4gdp8cuXyhkr0bgtL9kCkZ,Superman,4mrBetqy378Jf1y6NLszlx,VINAI,136774,2/26/2021,64,0.688,-4.708,124.969
0DuZMXIz67N75PijSWwe7k,Missing You,6s9IlZhrBJqv3ZCSNzP2Gs,FR!ES,149062,2/19/2021,57,0.793,-6.833,127.96
0AxhXARnISmbH5UqbqvtDP,My Head & My Heart - Claptone Remix,4mncDFjVLUa3s025Tct3Ry,Claptone,182450,3/4/2021,61,0.667,-4.507,121.992
4Jst8JcUVEYWB33Ifu6Xjv,Happiness (feat. MOGUAI & ILIRA) - Max Bering Remix,2E4lzxgBnCEqLawsXeRKWp,Tomcraft,222580,2/8/2021,40,0.544,-5.719,123.951
1Q7N2U0glQRK0WChGFEToD,Everybody,6GIwyYD9kOim8j3M6jt4AM,BODYWORX,139047,5/21/2021,56,0.782,-3.954,125.971
1Tbw9dVAUDFYCflw3Ng9Is,Titans (feat. Sia & Labrinth) - Imanbek Remix,738wLrAtLtCtFOLvQBXOXp,Major Lazer,168648,5/21/2021,48,0.651,-3.221,111.01
7kFptinr4hVUFLETdKde8D,Complicated (feat. Ryan Caraveo),77AiFEVeAVj2ORpC85QVJs,Steve Aoki,204285,5/21/2021,46,0.716,-4.452,104.975
0xfMlIW8lS40qvpsUw1l0X,Never Going Home,7keGfmQR4X5w0two1xKZ7d,Kungs,169944,5/21/2021,62,0.836,-4.673,122.042
0GRCgldRQS6iY5kcW4sudR,In Da Club,5NgQo5enpKJsf6ohQedD6b,Lotus,152195,2/5/2021,49,0.751,-4.162,123.026
2rUsJXt4NeeDiIU6sBvrxo,All We Got (feat. KIDDO) - Ofenbach Remix,3t5xRXzsuZmMDkQzgOX35S,Robin Schulz,129814,11/13/2020,72,0.803,-5.077,114.95
2NMrb2VwphldCO7kdzMn0v,Hardcore Vibes - Giorgio Gee Remix,4Ee1FOaqfQFK1uE770i7D5,Henry Hood,149708,3/19/2021,48,0.747,-5.121,125.998
4oPCXPlUhVL9AyZw4PDgSH,Reason,6i1CBwvebApraHKXUhMHQK,Picco,136925,4/16/2021,37,0.832,-4.155,122.146
20PbUoGyGk7jJgLAgqlauh,Umbrella (with Marnik),3tLvKk2N4IGhT3aZceW2Hy,Hard Lights,180426,2/12/2021,66,0.704,-5.316,100.099
6sGeBxS4PIEtZdWpgdnitV,Lemon Tree,61ipISvUVa5LkJlKZnm3Oo,Alle Farben,196456,1/8/2021,70,0.66,-5.938,125.085
6sGeBxS4PIEtZdWpgdnitV,Lemon Tree,61ipISvUVa5LkJlKZnm3Oo,Alle Farben,196456,1/8/2021,70,0.66,-5.938,125.085
2QuQkdLLzgktXwruPAz6f4,White Lies,09agIJMxCD2k87ys9Al0f0,VIZE,183588,1/15/2021,76,0.839,-5.208,127.996
67ZJbNoYqvCTeEpVY90Goc,Scream,5dGsIOepO9ufQlXjW8KrPL,Neptunica,156093,11/6/2020,56,0.76,-5.778,128.008
6WsaEpK2Bky9ZGCCaQPyg4,Mad World,0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,153303,12/4/2020,66,0.54,-4.985,106.594
4tgM5HxiZpMFk722JuF0yM,Life,1b4DN8Vj0dnj5cceMFsRYN,Dante Klein,177049,10/30/2020,48,0.712,-4.613,121.989
1SSAeegRq59Q6hUhYrRcEV,OMG,7a8BUZtDtL6iUZtciYnCJv,Little Monstaz,153931,2/5/2021,39,0.423,-5.379,108.741
3HqQpSTLHJRKDhulVacRFb,Dynamite,6mzs66iVW15C5iLt0JLt41,ILIRA,125878,4/23/2021,75,0.761,-5.238,108.13
50Q24gRvLy128dfU2DDoao,Distant Memory (with Timmy Trumpet x W&W),6cEuCEZu7PAE9ZSzLLc2oQ,R3HAB,150468,3/12/2021,60,0.664,-5.3,127.919
4J7NL7oDXXyzahSQbyD3NQ,Bam Bam Bam,1vo8zHmO1KzkuU9Xxh6J7W,MOTi,133333,4/16/2021,55,0.799,-5.604,125.952
7AY9zVsDed72P0CytpQpL3,Higher (feat. iann dior) - VIZE Remix,6MDME20pz9RveH9rEXvrOM,Clean Bandit,151820,4/16/2021,58,0.764,-6.114,125.014
0MvmNwWvJEqiuWw4KSVXUK,Last Night,6JzWgxi0nFzcHq7cqpGbiz,Marcus Layton,152459,5/7/2021,50,0.789,-5.746,122.069
3eMP26t8QASmEvzqsxXfD5,Everywhere,73lC9QGob3QCyXallwiSWl,Ryan Shade,149812,1/1/2021,20,0.85,-7.482,124.939
0SZPXD0uEl72YjUVY2K3E9,"The Business, Pt. II",2o5jDhtHVPhrJdv3cEQ99Z,Tiësto,164267,1/21/2021,73,0.658,-6.567,120.073
2Gi4mN6n7RsyHIdSEzCwGv,Round & Round,50kceDjknh0CjwOko7kx7V,Jewelz & Sparks,173476,4/30/2021,40,0.829,-5.217,120.991
079TELnVAZWQ1jckXiAfse,There for You,1Ey0RzzHkjmAiKfPZUeXai,VIEGO,179015,4/2/2021,24,0.675,-6.828,132.011
6vCyn5xWBJd5FbVGXqvDAq,Miss U - Radio Edit,0xcfx1bbm3GNYmGBHT2hRg,Vito V,234276,5/14/2021,39,0.652,-6.967,124.978
66sn99mcTNwfZRidKVTEXM,Your Love,0Hdj9rXnB5cahgEodATkrj,FreqLoad,176129,4/30/2021,33,0.797,-5.63,123.995
3t5UKWwR89jIqYyIKM7CzR,Boomin' Like Metro,67hggymbjwkuVTf7qrZanz,DAZZ,133222,4/16/2021,47,0.825,-5.98,127.984
1RSBK5VWdjPjHEmRhAkS4Q,Sacrifice,64M6ah0SkkRsnPGtGiRAbb,Bebe Rexha,160871,3/5/2021,79,0.659,-5.089,119.992
3RQMCAfUMzRCSW93LCRiJy,Leave A Little Love,4AVFqumd2ogHFlRbKIjp1t,Alesso,187029,2/26/2021,67,0.671,-4.254,117.98
4IoKRf9Aug609j4XASiRPk,Faded Love - NOØN Remix,2NpPlwwDVYR5dIj0F31EcC,Leony,149523,3/12/2021,58,0.682,-5.745,126.024
6ft4hAq6yde8jPZY2i5zLr,Paradise (feat. Dermot Kennedy),0xRXCcSX89eobfrshSVdyu,MEDUZA,167903,10/30/2020,89,0.632,-7.644,124.114
4z7P3XXNrPz4zyCb7BYQkX,Uber Home Alone,0Tge1DJuyq67TiySAqnhLV,Aarika,210000,9/5/2020,43,0.699,-4.908,119.964
0SSIu4CcGITHdatDmjlA6H,Nobody To Love (with Loren Gray),7vWC03wqXwUqjPON8hc1tz,TELYKast,146372,3/12/2021,68,0.734,-3.684,122.143
4DeKWXGZOk18Cn69PqJNVd,Dai Dai,73lC9QGob3QCyXallwiSWl,Ryan Shade,147480,3/19/2021,19,0.676,-8.808,125.058
5WvQ1pN2edvpZCUPc9xxsv,Never Be Lonely,1OAjDaKgg00KCUYqDe68un,Gigi D'Agostino,165574,3/5/2021,61,0.726,-6.156,124.95
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,2o08sCWF5yyo2G4DCiT7T9,HVME,163208,6/12/2020,85,0.767,-7.429,124.946
20McUFi8KCIVdNDLrkTDuZ,Goosebumps,2o08sCWF5yyo2G4DCiT7T9,HVME,163208,6/12/2020,85,0.767,-7.429,124.946
3lPyp1uJHdIz3GlmYHnS8k,I Want It All - Club Mix,5wwneIFdawNgQ7GvKK29Z3,Lucas & Steve,205714,1/15/2021,44,0.602,-5.405,126.11
4ZWyj5whGZ3nNLwOtOLrMt,I Want More,05KjvP5zdwtEIgEazqblZw,Marc Benjamin,129600,2/19/2021,58,0.746,-6.15,124.954
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),4AKwRarlmsUlLjIwt38NLw,Ofenbach,139563,1/8/2021,87,0.734,-4.578,121.955
6WYhOwUUMTKYkKdEO6Ojwn,A Little Bit of Faith,4xgFgBZ7CRtgtHcziClOwQ,Moguai,182363,2/5/2021,47,0.791,-4.035,120.981
5WYB4aZkflwjAApBoDCYkz,Astronomia - Never Go Home,2jpQ0ywffgVHhZFQNWaWYW,Tony Igy,156888,10/9/2020,73,0.697,-5.128,125.979
4crczEC1PpoD8TsDsmoWNI,Goodbye,5rGrDvrLOV2VV8SCFVGWlj,Imanbek,144000,12/18/2020,79,0.741,-3.447,125.011
0iwMZVkQhTRKEAML5SJHuX,Love,73lC9QGob3QCyXallwiSWl,Ryan Shade,191160,10/16/2020,18,0.776,-4.632,125.011
1282qgDXqqQiA6n3u1h32q,Game,5ee4yhrWOxaxvL77BoVpVR,Lucky Luke,139354,12/4/2020,62,0.83,-5.341,124.011
215fAfwkWtlj30ofd9y5Cq,Satisfy,4Z8VUcNZQ0XzPpk8A9rvku,Mike La Funk,139285,8/21/2020,14,0.731,-6.066,125.999
5zwcf9kcaaw7Z0WG5HWwI2,Higher Space,4FDj6mh458K7m9Txwyj2rt,Harris & Ford,178714,12/18/2020,48,0.642,-3.761,139.959
7CH8J4ulT49UfZwSDSkSZA,i miss u (with Au/Ra),4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,172143,10/9/2020,76,0.668,-7.512,124.075
5ZULALImTm80tzUbYQYM9d,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,209438,8/29/2019,78,0.824,-6.4,98.027
5ZULALImTm80tzUbYQYM9d,Dance Monkey,2NjfBq1NflQcKSeiDooVjY,Tones And I,209438,8/29/2019,78,0.824,-6.4,98.027
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,Joel Corry,166028,7/3/2020,89,0.734,-3.158,122.953
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),6DgP9otnZw5z6daOntINxp,Joel Corry,166028,7/3/2020,89,0.734,-3.158,122.953
51Of5p3lKZeOg6itfs4og4,Lovefool,7ACEUD7UsmmXrnj4OLt8f9,twocolors,190487,5/8/2020,81,0.677,-6.896,123.062
51Of5p3lKZeOg6itfs4og4,Lovefool,7ACEUD7UsmmXrnj4OLt8f9,twocolors,190487,5/8/2020,81,0.677,-6.896,123.062
4Fr7R2a7trhN2iIPqmERk0,Georgia,7cyJzgiJTXR3hf62l5zLOr,Henri Purnell,188074,11/20/2020,44,0.741,-6.215,114.98
5lXY6PTuWXOludKy4zDQwM,On My Mind,5fMUXHkw8R8eOP2RNVYEZX,Diplo,189268,12/13/2019,69,0.771,-6.574,123.026
50v2TSRV31bwpAPkjWejNL,Really Love (feat. Craig David & Digital Farm Animals),1nzgtKYFckznkcVMR3Gg4z,KSI,177500,10/23/2020,70,0.757,-4.661,121.034
7DWDaBN2DM2vSjDZIwZV1W,Sick of You,4xcDVatLFh6qlcm41er3LV,Jerome,153088,11/13/2020,55,0.754,-4.608,101.935
48xPlyqrp76RSwJirihTHo,Sun Is Shining,2QsynagSdAqZj3U9HgDzjD,Bob Marley & The Wailers,185000,7/17/2020,62,0.663,-4.88,124.006
7feeLzB9KdKJ2ha3OvJ0SZ,Running Back To You,4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,176796,10/9/2020,68,0.675,-5.982,102.025
4XhKZcrgtC3aEEPizY82Bm,Take Me For a Ride,73lC9QGob3QCyXallwiSWl,Ryan Shade,164640,11/20/2020,17,0.754,-5.092,124.946
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,166793,12/19/2019,86,0.789,-5.652,122.031
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,166793,12/19/2019,86,0.789,-5.652,122.031
3H7ihDc1dqLriiWXwsc2po,Breaking Me,0u6GtibW46tFX7koQ6uNJZ,Topic,166793,12/19/2019,86,0.789,-5.652,122.031
1T4U8Q2DRfs6OUg8DEsRZf,Bad,1l2ekx5skC4gJH8djERwh1,Don Diablo,169910,3/20/2020,71,0.791,-5.197,123.927
1GbGHDH6ejECJjSLbk1t8k,Nikes (with MOTi),6GIwyYD9kOim8j3M6jt4AM,BODYWORX,132380,10/23/2020,42,0.772,-6.037,125.97
66W1rVTnEv86dIkFhoiElg,Secrets,4ofCBoyEiGSePFAG500xev,Regard,176766,4/24/2020,79,0.848,-5.386,118.961
3Dzso9Q2WwupEclqgxBZht,Pumped Up Kicks,5UUdxfBMwm0hLlLgnZtBFv,Madism,145161,8/21/2020,71,0.669,-4.753,123.903
00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,23fqKkggKUBHNkbKtXEls4,Kygo,199007,9/18/2020,73,0.681,-5.749,119.961
6PNBtfjdA09cPwbSQocOCs,Ballooning,73lC9QGob3QCyXallwiSWl,Ryan Shade,178064,9/15/2020,18,0.732,-6.725,124.002
0BqdSWaAQOACk1MuTkehdR,How Far Can We Go,25sJFKMqDENdsTF7zRXoif,Klaas,169687,10/9/2020,49,0.713,-5.645,128.021
2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,0H39MdGGX6dbnnQPt6NQkZ,SAINt JHN,176218,9/13/2019,65,0.785,-5.457,121.962
225MThXJyRa2la7JtJGB4Q,Gimme Dat (feat. S.E.N),5PlfkPxwCpRRWQJBxCa0By,HUGEL,148848,9/18/2020,55,0.845,-8.125,122.013
0wGgLYKG1t7Cl58lBVrAAl,Save Me,5MOWxZWdW3Hi4IPyyRrRTi,Hollaphonic,200350,3/27/2020,50,0.663,-6.77,123.964
1r49ZYRTJYvrEbxEY2IeZt,Everything I Wanted,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,211653,8/7/2020,50,0.67,-8.367,126.893
1r49ZYRTJYvrEbxEY2IeZt,Everything I Wanted,0y4czH6DnvpftiSoy7V3HY,Anthony Keyrouz,211653,8/7/2020,50,0.67,-8.367,126.893
4F8wogXmIgCXEsi1FK0gH4,HEART ATTACK (feat. lau.ra),60yfafz0P3gqaUaOUIddae,BRONSON,209600,8/7/2020,65,0.735,-5.815,122.048
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight (feat. NEIMY),4FcZfItjVIsfO9TynErl7X,Jubël,164009,6/22/2018,64,0.659,-5.862,119.858
